# Solar Reserve — History Export,24h,2026-05-05T23:13:41.878Z

# Current Input Snapshot (for reference)
entity_id,state,unit_of_measurement
sensor.ha_solar_reserve_overnight_load_tracker,0.0,kWh
sensor.ha_solar_reserve_average_overnight_load,12.74,kWh
sensor.ha_solar_reserve_daytime_load_tracker,0.0,kWh
sensor.ha_solar_reserve_average_daytime_load,12.75,kWh
sensor.ha_solar_reserve_calculated_surplus,21.91,kWh
sensor.ha_solar_reserve_energy_available,49.34,kWh
sensor.ha_solar_reserve_energy_required,27.43,kWh
sensor.ha_solar_reserve_solar_counted_today,44.38,kWh
sensor.ha_solar_reserve_current_battery_charge,4.96,kWh
sensor.ha_solar_reserve_night_data_days_collected,7,days
sensor.ha_solar_reserve_day_data_days_collected,7,days
sensor.ha_solar_reserve_battery_capacity,24.18,kWh
sensor.ha_solar_reserve_managed_load_usage,1.622,kWh
binary_sensor.ha_solar_reserve_permission,on,

# Current Permission Sensor Attributes
attribute,value
calculated_surplus_kwh,21.91
estimated_runtime_hours,7.3
dynamic_expected_load_kwh,25.01
tomorrow_deficit_kwh,0
avg_night_load_kwh,12.74
avg_day_load_kwh,12.75
raw_home_energy,1130.69
raw_managed_load,126.53076
raw_solar_today,44.3793
raw_solar_tomorrow,50.4322
raw_battery_percent,20.5
battery_sensor_type,percentage
is_night,false
dyn_rest_of_day_kwh,10.84
dyn_rest_of_night_kwh,12.74
dyn_morning_buffer_kwh,1.43
dyn_emergency_reserve_kwh,2.42
device_class,power
icon,mdi:sun-snowflake
friendly_name,HA Solar Reserve Permission

# Historical Data
timestamp,entity_id,display_name,state,unit_of_measurement
2026-05-05T13:06:17.149626+00:00,undefined,undefined,13.42,
2026-05-05T13:08:17.086318+00:00,undefined,undefined,13.4,
2026-05-05T13:10:12.006798+00:00,undefined,undefined,13.37,
2026-05-05T13:12:12.011804+00:00,undefined,undefined,13.35,
2026-05-05T13:12:52.018498+00:00,undefined,undefined,13.32,
2026-05-05T13:13:06.961351+00:00,undefined,undefined,13.3,
2026-05-05T13:13:27.021945+00:00,undefined,undefined,13.27,
2026-05-05T13:13:47.026128+00:00,undefined,undefined,13.25,
2026-05-05T13:14:06.993438+00:00,undefined,undefined,13.23,
2026-05-05T13:14:27.039471+00:00,undefined,undefined,13.2,
2026-05-05T13:14:47.003500+00:00,undefined,undefined,13.18,
2026-05-05T13:15:06.968628+00:00,undefined,undefined,13.15,
2026-05-05T13:15:22.071909+00:00,undefined,undefined,13.13,
2026-05-05T13:15:42.104581+00:00,undefined,undefined,13.11,
2026-05-05T13:16:02.040379+00:00,undefined,undefined,13.08,
2026-05-05T13:18:02.009576+00:00,undefined,undefined,13.06,
2026-05-05T13:20:14.915690+00:00,undefined,undefined,13.03,
2026-05-05T13:22:35.039818+00:00,undefined,undefined,13.01,
2026-05-05T13:24:49.965984+00:00,undefined,undefined,12.98,
2026-05-05T13:27:05.000860+00:00,undefined,undefined,12.96,
2026-05-05T13:29:15.093464+00:00,undefined,undefined,12.94,
2026-05-05T13:31:20.088422+00:00,undefined,undefined,12.91,
2026-05-05T13:33:30.104900+00:00,undefined,undefined,12.89,
2026-05-05T13:35:35.039819+00:00,undefined,undefined,12.86,
2026-05-05T13:37:40.048968+00:00,undefined,undefined,12.84,
2026-05-05T13:39:44.990559+00:00,undefined,undefined,12.82,
2026-05-05T13:40:50.023251+00:00,undefined,undefined,12.79,
2026-05-05T13:41:35.181401+00:00,undefined,undefined,12.77,
2026-05-05T13:42:15.062796+00:00,undefined,undefined,12.74,
2026-05-05T13:42:55.032653+00:00,undefined,undefined,12.72,
2026-05-05T13:43:34.974432+00:00,undefined,undefined,12.69,
2026-05-05T13:44:20.052674+00:00,undefined,undefined,12.67,
2026-05-05T13:44:55.007402+00:00,undefined,undefined,12.65,
2026-05-05T13:45:25.096042+00:00,undefined,undefined,12.62,
2026-05-05T13:46:00.066933+00:00,undefined,undefined,12.6,
2026-05-05T13:46:35.133305+00:00,undefined,undefined,12.57,
2026-05-05T13:47:10.024467+00:00,undefined,undefined,12.55,
2026-05-05T13:47:50.086297+00:00,undefined,undefined,12.53,
2026-05-05T13:48:29.957630+00:00,undefined,undefined,12.5,
2026-05-05T13:49:05.056538+00:00,undefined,undefined,12.48,
2026-05-05T13:49:45.024022+00:00,undefined,undefined,12.45,
2026-05-05T13:50:20.011522+00:00,undefined,undefined,12.43,
2026-05-05T13:50:59.940337+00:00,undefined,undefined,12.4,
2026-05-05T13:51:44.985839+00:00,undefined,undefined,12.38,
2026-05-05T13:52:30.004071+00:00,undefined,undefined,12.36,
2026-05-05T13:53:15.010941+00:00,undefined,undefined,12.33,
2026-05-05T13:54:00.025799+00:00,undefined,undefined,12.31,
2026-05-05T13:54:45.004576+00:00,undefined,undefined,12.28,
2026-05-05T13:55:29.986625+00:00,undefined,undefined,12.26,
2026-05-05T13:56:20.106732+00:00,undefined,undefined,12.24,
2026-05-05T13:57:05.032390+00:00,undefined,undefined,12.21,
2026-05-05T13:57:51.029113+00:00,undefined,undefined,12.19,
2026-05-05T13:58:36.074811+00:00,undefined,undefined,12.16,
2026-05-05T13:59:26.256444+00:00,undefined,undefined,12.14,
2026-05-05T14:00:11.133232+00:00,undefined,undefined,12.11,
2026-05-05T14:00:56.200043+00:00,undefined,undefined,12.09,
2026-05-05T14:01:45.990584+00:00,undefined,undefined,12.07,
2026-05-05T14:02:31.027339+00:00,undefined,undefined,12.04,
2026-05-05T14:03:21.100933+00:00,undefined,undefined,12.02,
2026-05-05T14:04:05.996809+00:00,undefined,undefined,11.99,
2026-05-05T14:04:51.055567+00:00,undefined,undefined,11.97,
2026-05-05T14:05:36.028569+00:00,undefined,undefined,11.94,
2026-05-05T14:06:22.039768+00:00,undefined,undefined,11.92,
2026-05-05T14:07:07.052119+00:00,undefined,undefined,11.9,
2026-05-05T14:07:56.963023+00:00,undefined,undefined,11.87,
2026-05-05T14:08:42.295695+00:00,undefined,undefined,11.85,
2026-05-05T14:09:22.147780+00:00,undefined,undefined,11.82,
2026-05-05T14:10:01.998056+00:00,undefined,undefined,11.8,
2026-05-05T14:10:52.008769+00:00,undefined,undefined,11.78,
2026-05-05T14:12:56.979354+00:00,undefined,undefined,11.75,
2026-05-05T14:15:01.965882+00:00,undefined,undefined,11.73,
2026-05-05T14:17:12.029033+00:00,undefined,undefined,11.7,
2026-05-05T14:19:21.991063+00:00,undefined,undefined,11.68,
2026-05-05T14:21:27.986713+00:00,undefined,undefined,11.65,
2026-05-05T14:23:39.120602+00:00,undefined,undefined,11.63,
2026-05-05T14:25:53.993375+00:00,undefined,undefined,11.61,
2026-05-05T14:28:14.071560+00:00,undefined,undefined,11.58,
2026-05-05T14:30:34.368511+00:00,undefined,undefined,11.56,
2026-05-05T14:32:56.055358+00:00,undefined,undefined,11.53,
2026-05-05T14:35:16.037662+00:00,undefined,undefined,11.51,
2026-05-05T14:37:26.982223+00:00,undefined,undefined,11.49,
2026-05-05T14:39:37.018177+00:00,undefined,undefined,11.46,
2026-05-05T14:41:46.995077+00:00,undefined,undefined,11.44,
2026-05-05T14:43:51.949054+00:00,undefined,undefined,11.41,
2026-05-05T14:46:03.065363+00:00,undefined,undefined,11.39,
2026-05-05T14:48:13.067739+00:00,undefined,undefined,11.36,
2026-05-05T14:50:18.135256+00:00,undefined,undefined,11.34,
2026-05-05T14:52:22.933439+00:00,undefined,undefined,11.32,
2026-05-05T14:54:38.026274+00:00,undefined,undefined,11.29,
2026-05-05T14:56:57.992827+00:00,undefined,undefined,11.27,
2026-05-05T14:59:22.999157+00:00,undefined,undefined,11.24,
2026-05-05T15:01:44.077708+00:00,undefined,undefined,11.22,
2026-05-05T15:04:03.917277+00:00,undefined,undefined,11.2,
2026-05-05T15:06:19.001215+00:00,undefined,undefined,11.17,
2026-05-05T15:08:29.160731+00:00,undefined,undefined,11.15,
2026-05-05T15:10:39.044479+00:00,undefined,undefined,11.12,
2026-05-05T15:12:49.097668+00:00,undefined,undefined,11.1,
2026-05-05T15:14:55.002495+00:00,undefined,undefined,11.07,
2026-05-05T15:17:05.011574+00:00,undefined,undefined,11.05,
2026-05-05T15:19:14.941776+00:00,undefined,undefined,11.03,
2026-05-05T15:21:27.031399+00:00,undefined,undefined,11.0,
2026-05-05T15:23:38.112077+00:00,undefined,undefined,10.98,
2026-05-05T15:25:58.203454+00:00,undefined,undefined,10.95,
2026-05-05T15:28:17.975591+00:00,undefined,undefined,10.93,
2026-05-05T15:30:37.935147+00:00,undefined,undefined,10.91,
2026-05-05T15:32:57.946192+00:00,undefined,undefined,10.88,
2026-05-05T15:35:18.017642+00:00,undefined,undefined,10.86,
2026-05-05T15:36:33.110791+00:00,undefined,undefined,10.83,
2026-05-05T15:37:23.053527+00:00,undefined,undefined,10.81,
2026-05-05T15:38:03.083836+00:00,undefined,undefined,10.78,
2026-05-05T15:38:43.071016+00:00,undefined,undefined,10.76,
2026-05-05T15:39:17.952492+00:00,undefined,undefined,10.74,
2026-05-05T15:39:53.150674+00:00,undefined,undefined,10.71,
2026-05-05T15:40:39.075690+00:00,undefined,undefined,10.69,
2026-05-05T15:41:24.498080+00:00,undefined,undefined,10.66,
2026-05-05T15:42:05.018171+00:00,undefined,undefined,10.64,
2026-05-05T15:42:49.921245+00:00,undefined,undefined,10.62,
2026-05-05T15:43:36.132462+00:00,undefined,undefined,10.59,
2026-05-05T15:44:21.101201+00:00,undefined,undefined,10.57,
2026-05-05T15:45:01.202122+00:00,undefined,undefined,10.54,
2026-05-05T15:45:45.989948+00:00,undefined,undefined,10.52,
2026-05-05T15:46:30.963584+00:00,undefined,undefined,10.49,
2026-05-05T15:47:16.147662+00:00,undefined,undefined,10.47,
2026-05-05T15:48:01.163315+00:00,undefined,undefined,10.45,
2026-05-05T15:48:51.046063+00:00,undefined,undefined,10.42,
2026-05-05T15:49:35.980709+00:00,undefined,undefined,10.4,
2026-05-05T15:50:21.060452+00:00,undefined,undefined,10.37,
2026-05-05T15:51:06.050127+00:00,undefined,undefined,10.35,
2026-05-05T15:51:56.160126+00:00,undefined,undefined,10.32,
2026-05-05T15:52:41.124155+00:00,undefined,undefined,10.3,
2026-05-05T15:53:25.953594+00:00,undefined,undefined,10.28,
2026-05-05T15:54:11.094095+00:00,undefined,undefined,10.25,
2026-05-05T15:55:01.283237+00:00,undefined,undefined,10.23,
2026-05-05T15:55:45.950769+00:00,undefined,undefined,10.2,
2026-05-05T15:56:32.054738+00:00,undefined,undefined,10.18,
2026-05-05T15:57:17.033690+00:00,undefined,undefined,10.16,
2026-05-05T15:58:01.938364+00:00,undefined,undefined,10.13,
2026-05-05T15:58:48.067919+00:00,undefined,undefined,10.11,
2026-05-05T15:59:33.056542+00:00,undefined,undefined,10.08,
2026-05-05T16:00:18.151193+00:00,undefined,undefined,10.06,
2026-05-05T16:01:03.028085+00:00,undefined,undefined,10.03,
2026-05-05T16:02:27.997368+00:00,undefined,undefined,10.01,
2026-05-05T16:02:48.031935+00:00,undefined,undefined,9.99,
2026-05-05T16:03:03.060652+00:00,undefined,undefined,9.96,
2026-05-05T16:03:18.141177+00:00,undefined,undefined,9.94,
2026-05-05T16:03:38.090821+00:00,undefined,undefined,9.91,
2026-05-05T16:03:58.095001+00:00,undefined,undefined,9.89,
2026-05-05T16:04:18.019177+00:00,undefined,undefined,9.87,
2026-05-05T16:04:37.963259+00:00,undefined,undefined,9.84,
2026-05-05T16:04:58.121606+00:00,undefined,undefined,9.82,
2026-05-05T16:05:13.171555+00:00,undefined,undefined,9.79,
2026-05-05T16:05:33.082961+00:00,undefined,undefined,9.77,
2026-05-05T16:05:53.011669+00:00,undefined,undefined,9.74,
2026-05-05T16:06:13.035748+00:00,undefined,undefined,9.72,
2026-05-05T16:06:28.057984+00:00,undefined,undefined,9.7,
2026-05-05T16:06:38.084440+00:00,undefined,undefined,9.67,
2026-05-05T16:06:53.131402+00:00,undefined,undefined,9.65,
2026-05-05T16:07:07.927927+00:00,undefined,undefined,9.62,
2026-05-05T16:07:23.014035+00:00,undefined,undefined,9.6,
2026-05-05T16:07:42.952457+00:00,undefined,undefined,9.58,
2026-05-05T16:07:53.071668+00:00,undefined,undefined,9.55,
2026-05-05T16:08:07.989704+00:00,undefined,undefined,9.53,
2026-05-05T16:08:22.963231+00:00,undefined,undefined,9.5,
2026-05-05T16:08:38.002856+00:00,undefined,undefined,9.48,
2026-05-05T16:08:52.973483+00:00,undefined,undefined,9.45,
2026-05-05T16:09:07.965098+00:00,undefined,undefined,9.43,
2026-05-05T16:09:22.961595+00:00,undefined,undefined,9.41,
2026-05-05T16:09:32.974580+00:00,undefined,undefined,9.38,
2026-05-05T16:09:48.035995+00:00,undefined,undefined,9.36,
2026-05-05T16:10:02.957084+00:00,undefined,undefined,9.33,
2026-05-05T16:10:17.970577+00:00,undefined,undefined,9.31,
2026-05-05T16:10:33.027099+00:00,undefined,undefined,9.29,
2026-05-05T16:10:47.955857+00:00,undefined,undefined,9.26,
2026-05-05T16:11:03.054824+00:00,undefined,undefined,9.24,
2026-05-05T16:11:17.997660+00:00,undefined,undefined,9.21,
2026-05-05T16:11:27.969197+00:00,undefined,undefined,9.19,
2026-05-05T16:11:43.066105+00:00,undefined,undefined,9.16,
2026-05-05T16:11:58.058508+00:00,undefined,undefined,9.14,
2026-05-05T16:12:17.946199+00:00,undefined,undefined,9.12,
2026-05-05T16:13:02.953939+00:00,undefined,undefined,9.09,
2026-05-05T16:13:43.000722+00:00,undefined,undefined,9.07,
2026-05-05T16:14:27.995025+00:00,undefined,undefined,9.04,
2026-05-05T16:15:18.316489+00:00,undefined,undefined,9.02,
2026-05-05T16:16:04.998482+00:00,undefined,undefined,8.99,
2026-05-05T16:16:49.967275+00:00,undefined,undefined,8.97,
2026-05-05T16:17:34.982928+00:00,undefined,undefined,8.95,
2026-05-05T16:18:50.040134+00:00,undefined,undefined,8.92,
2026-05-05T16:21:00.094695+00:00,undefined,undefined,8.9,
2026-05-05T16:23:10.033926+00:00,undefined,undefined,8.87,
2026-05-05T16:25:16.031597+00:00,undefined,undefined,8.85,
2026-05-05T16:27:22.175630+00:00,undefined,undefined,8.83,
2026-05-05T16:29:31.966080+00:00,undefined,undefined,8.8,
2026-05-05T16:31:38.165902+00:00,undefined,undefined,8.78,
2026-05-05T16:33:45.035584+00:00,undefined,undefined,8.75,
2026-05-05T16:35:50.061749+00:00,undefined,undefined,8.73,
2026-05-05T16:38:00.040758+00:00,undefined,undefined,8.7,
2026-05-05T16:40:04.926430+00:00,undefined,undefined,8.68,
2026-05-05T16:42:11.151058+00:00,undefined,undefined,8.66,
2026-05-05T16:44:21.061494+00:00,undefined,undefined,8.63,
2026-05-05T16:46:25.961694+00:00,undefined,undefined,8.61,
2026-05-05T16:48:32.933725+00:00,undefined,undefined,8.58,
2026-05-05T16:50:42.962015+00:00,undefined,undefined,8.56,
2026-05-05T16:52:50.095542+00:00,undefined,undefined,8.54,
2026-05-05T16:54:59.968481+00:00,undefined,undefined,8.51,
2026-05-05T16:57:05.187284+00:00,undefined,undefined,8.49,
2026-05-05T16:59:17.099810+00:00,undefined,undefined,8.46,
2026-05-05T17:01:26.929426+00:00,undefined,undefined,8.44,
2026-05-05T17:03:46.981773+00:00,undefined,undefined,8.41,
2026-05-05T17:06:07.000755+00:00,undefined,undefined,8.39,
2026-05-05T17:08:26.999585+00:00,undefined,undefined,8.37,
2026-05-05T17:10:37.045302+00:00,undefined,undefined,8.34,
2026-05-05T17:12:18.099567+00:00,undefined,undefined,8.32,
2026-05-05T17:13:13.084709+00:00,undefined,undefined,8.29,
2026-05-05T17:13:53.004751+00:00,undefined,undefined,8.27,
2026-05-05T17:14:33.036039+00:00,undefined,undefined,8.25,
2026-05-05T17:15:08.198952+00:00,undefined,undefined,8.22,
2026-05-05T17:15:42.983500+00:00,undefined,undefined,8.2,
2026-05-05T17:16:28.001337+00:00,undefined,undefined,8.17,
2026-05-05T17:17:07.971752+00:00,undefined,undefined,8.15,
2026-05-05T17:17:57.988885+00:00,undefined,undefined,8.12,
2026-05-05T17:18:43.073630+00:00,undefined,undefined,8.1,
2026-05-05T17:19:28.044287+00:00,undefined,undefined,8.08,
2026-05-05T17:20:13.096503+00:00,undefined,undefined,8.05,
2026-05-05T17:20:58.083592+00:00,undefined,undefined,8.03,
2026-05-05T17:21:48.149650+00:00,undefined,undefined,8.0,
2026-05-05T17:22:33.113873+00:00,undefined,undefined,7.98,
2026-05-05T17:23:19.139588+00:00,undefined,undefined,7.96,
2026-05-05T17:24:04.154835+00:00,undefined,undefined,7.93,
2026-05-05T17:24:50.299886+00:00,undefined,undefined,7.91,
2026-05-05T17:25:40.107300+00:00,undefined,undefined,7.88,
2026-05-05T17:26:24.989137+00:00,undefined,undefined,7.86,
2026-05-05T17:27:00.031651+00:00,undefined,undefined,7.83,
2026-05-05T17:27:54.975777+00:00,undefined,undefined,7.81,
2026-05-05T17:29:55.070743+00:00,undefined,undefined,7.79,
2026-05-05T17:32:15.037682+00:00,undefined,undefined,7.76,
2026-05-05T17:34:35.192194+00:00,undefined,undefined,7.74,
2026-05-05T17:36:55.009656+00:00,undefined,undefined,7.71,
2026-05-05T17:39:13.168653+00:00,undefined,undefined,7.69,
2026-05-05T17:41:25.001636+00:00,undefined,undefined,7.67,
2026-05-05T17:43:35.055027+00:00,undefined,undefined,7.64,
2026-05-05T17:45:44.973612+00:00,undefined,undefined,7.62,
2026-05-05T17:47:50.134424+00:00,undefined,undefined,7.59,
2026-05-05T17:49:59.998747+00:00,undefined,undefined,7.57,
2026-05-05T17:52:05.038205+00:00,undefined,undefined,7.54,
2026-05-05T17:54:15.038561+00:00,undefined,undefined,7.52,
2026-05-05T17:56:21.033734+00:00,undefined,undefined,7.5,
2026-05-05T17:58:31.083447+00:00,undefined,undefined,7.47,
2026-05-05T18:00:37.097270+00:00,undefined,undefined,7.45,
2026-05-05T18:02:47.374382+00:00,undefined,undefined,7.42,
2026-05-05T18:04:57.141957+00:00,undefined,undefined,7.4,
2026-05-05T18:06:36.991876+00:00,undefined,undefined,7.37,
2026-05-05T18:07:31.992955+00:00,undefined,undefined,7.35,
2026-05-05T18:08:17.020267+00:00,undefined,undefined,7.33,
2026-05-05T18:08:57.089400+00:00,undefined,undefined,7.3,
2026-05-05T18:09:31.931764+00:00,undefined,undefined,7.28,
2026-05-05T18:10:07.051356+00:00,undefined,undefined,7.25,
2026-05-05T18:10:52.173583+00:00,undefined,undefined,7.23,
2026-05-05T18:11:31.991091+00:00,undefined,undefined,7.21,
2026-05-05T18:12:18.207783+00:00,undefined,undefined,7.18,
2026-05-05T18:13:03.054861+00:00,undefined,undefined,7.16,
2026-05-05T18:13:49.067355+00:00,undefined,undefined,7.13,
2026-05-05T18:14:34.982486+00:00,undefined,undefined,7.11,
2026-05-05T18:15:25.190823+00:00,undefined,undefined,7.08,
2026-05-05T18:16:10.113411+00:00,undefined,undefined,7.06,
2026-05-05T18:16:55.123751+00:00,undefined,undefined,7.04,
2026-05-05T18:17:45.105638+00:00,undefined,undefined,7.01,
2026-05-05T18:18:30.108959+00:00,undefined,undefined,6.99,
2026-05-05T18:19:20.044698+00:00,undefined,undefined,6.96,
2026-05-05T18:20:05.112030+00:00,undefined,undefined,6.94,
2026-05-05T18:20:55.212419+00:00,undefined,undefined,6.92,
2026-05-05T18:21:40.069978+00:00,undefined,undefined,6.89,
2026-05-05T18:22:30.167310+00:00,undefined,undefined,6.87,
2026-05-05T18:23:15.016267+00:00,undefined,undefined,6.84,
2026-05-05T18:24:00.052359+00:00,undefined,undefined,6.82,
2026-05-05T18:24:45.103610+00:00,undefined,undefined,6.79,
2026-05-05T18:25:34.990514+00:00,undefined,undefined,6.77,
2026-05-05T18:26:19.983006+00:00,undefined,undefined,6.75,
2026-05-05T18:27:04.997681+00:00,undefined,undefined,6.72,
2026-05-05T18:27:50.018224+00:00,undefined,undefined,6.7,
2026-05-05T18:28:40.041534+00:00,undefined,undefined,6.67,
2026-05-05T18:29:24.984361+00:00,undefined,undefined,6.65,
2026-05-05T18:30:10.145574+00:00,undefined,undefined,6.63,
2026-05-05T18:30:55.017117+00:00,undefined,undefined,6.6,
2026-05-05T18:31:40.061536+00:00,undefined,undefined,6.58,
2026-05-05T18:32:25.182658+00:00,undefined,undefined,6.55,
2026-05-05T18:33:05.031408+00:00,undefined,undefined,6.53,
2026-05-05T18:33:46.108063+00:00,undefined,undefined,6.5,
2026-05-05T18:34:45.996834+00:00,undefined,undefined,6.48,
2026-05-05T18:36:51.077563+00:00,undefined,undefined,6.46,
2026-05-05T18:39:01.058942+00:00,undefined,undefined,6.43,
2026-05-05T18:41:06.035999+00:00,undefined,undefined,6.41,
2026-05-05T18:43:16.022662+00:00,undefined,undefined,6.38,
2026-05-05T18:45:26.105510+00:00,undefined,undefined,6.36,
2026-05-05T18:47:30.976674+00:00,undefined,undefined,6.34,
2026-05-05T18:49:41.113676+00:00,undefined,undefined,6.31,
2026-05-05T18:52:01.165704+00:00,undefined,undefined,6.29,
2026-05-05T18:54:21.012537+00:00,undefined,undefined,6.26,
2026-05-05T18:56:41.072644+00:00,undefined,undefined,6.24,
2026-05-05T18:58:55.998875+00:00,undefined,undefined,6.21,
2026-05-05T19:01:09.008193+00:00,undefined,undefined,6.19,
2026-05-05T19:03:14.060144+00:00,undefined,undefined,6.17,
2026-05-05T19:05:21.360100+00:00,undefined,undefined,6.14,
2026-05-05T19:07:33.035398+00:00,undefined,undefined,6.12,
2026-05-05T19:09:37.938723+00:00,undefined,undefined,6.09,
2026-05-05T19:10:43.071804+00:00,undefined,undefined,6.07,
2026-05-05T19:11:02.983128+00:00,undefined,undefined,6.04,
2026-05-05T19:11:17.969657+00:00,undefined,undefined,6.02,
2026-05-05T19:11:37.963472+00:00,undefined,undefined,6.0,
2026-05-05T19:11:57.984585+00:00,undefined,undefined,5.97,
2026-05-05T19:12:18.045294+00:00,undefined,undefined,5.95,
2026-05-05T19:12:38.132012+00:00,undefined,undefined,5.92,
2026-05-05T19:12:58.034663+00:00,undefined,undefined,5.9,
2026-05-05T19:13:18.011902+00:00,undefined,undefined,5.88,
2026-05-05T19:13:38.123244+00:00,undefined,undefined,5.85,
2026-05-05T19:13:52.992739+00:00,undefined,undefined,5.83,
2026-05-05T19:14:12.999655+00:00,undefined,undefined,5.8,
2026-05-05T19:14:33.165639+00:00,undefined,undefined,5.78,
2026-05-05T19:14:53.145616+00:00,undefined,undefined,5.75,
2026-05-05T19:16:39.113319+00:00,undefined,undefined,5.73,
2026-05-05T19:17:49.995025+00:00,undefined,undefined,5.71,
2026-05-05T19:18:35.247016+00:00,undefined,undefined,5.68,
2026-05-05T19:19:15.051568+00:00,undefined,undefined,5.66,
2026-05-05T19:19:55.055004+00:00,undefined,undefined,5.63,
2026-05-05T19:20:31.185891+00:00,undefined,undefined,5.61,
2026-05-05T19:21:06.042914+00:00,undefined,undefined,5.59,
2026-05-05T19:21:51.054405+00:00,undefined,undefined,5.56,
2026-05-05T19:22:31.203715+00:00,undefined,undefined,5.54,
2026-05-05T19:23:11.036347+00:00,undefined,undefined,5.51,
2026-05-05T19:23:55.988662+00:00,undefined,undefined,5.49,
2026-05-05T19:24:36.035689+00:00,undefined,undefined,5.46,
2026-05-05T19:25:21.138620+00:00,undefined,undefined,5.44,
2026-05-05T19:26:01.036364+00:00,undefined,undefined,5.42,
2026-05-05T19:26:41.072686+00:00,undefined,undefined,5.39,
2026-05-05T19:27:21.023446+00:00,undefined,undefined,5.37,
2026-05-05T19:28:06.161734+00:00,undefined,undefined,5.34,
2026-05-05T19:28:46.004229+00:00,undefined,undefined,5.32,
2026-05-05T19:29:32.233894+00:00,undefined,undefined,5.3,
2026-05-05T19:30:16.983373+00:00,undefined,undefined,5.27,
2026-05-05T19:31:06.986626+00:00,undefined,undefined,5.25,
2026-05-05T19:31:57.085777+00:00,undefined,undefined,5.22,
2026-05-05T19:32:42.066967+00:00,undefined,undefined,5.2,
2026-05-05T19:33:31.981541+00:00,undefined,undefined,5.17,
2026-05-05T19:34:17.026337+00:00,undefined,undefined,5.15,
2026-05-05T19:35:01.954120+00:00,undefined,undefined,5.13,
2026-05-05T19:35:52.046329+00:00,undefined,undefined,5.1,
2026-05-05T19:36:37.077851+00:00,undefined,undefined,5.08,
2026-05-05T19:37:22.259573+00:00,undefined,undefined,5.05,
2026-05-05T19:38:07.963961+00:00,undefined,undefined,5.03,
2026-05-05T19:38:53.048717+00:00,undefined,undefined,5.01,
2026-05-05T19:39:38.016224+00:00,undefined,undefined,4.98,
2026-05-05T19:40:27.994599+00:00,undefined,undefined,4.96,
2026-05-05T19:41:13.045633+00:00,undefined,undefined,4.93,
2026-05-05T19:41:58.030586+00:00,undefined,undefined,4.91,
2026-05-05T19:42:42.975791+00:00,undefined,undefined,4.88,
2026-05-05T19:43:27.959441+00:00,undefined,undefined,4.86,
2026-05-05T19:44:14.022277+00:00,undefined,undefined,4.84,
2026-05-05T19:44:59.018563+00:00,undefined,undefined,4.81,
2026-05-05T19:45:38.972356+00:00,undefined,undefined,4.79,
2026-05-05T19:46:13.983073+00:00,undefined,undefined,4.76,
2026-05-05T19:47:28.941389+00:00,undefined,undefined,4.74,
2026-05-05T19:49:33.971954+00:00,undefined,undefined,4.72,
2026-05-05T19:51:39.012131+00:00,undefined,undefined,4.69,
2026-05-05T19:53:43.934138+00:00,undefined,undefined,4.67,
2026-05-05T19:55:54.024351+00:00,undefined,undefined,4.64,
2026-05-05T19:58:04.994037+00:00,undefined,undefined,4.62,
2026-05-05T20:00:25.136288+00:00,undefined,undefined,4.59,
2026-05-05T20:02:40.139413+00:00,undefined,undefined,4.57,
2026-05-05T20:05:00.064987+00:00,undefined,undefined,4.55,
2026-05-05T20:07:04.988835+00:00,undefined,undefined,4.52,
2026-05-05T20:09:15.072076+00:00,undefined,undefined,4.5,
2026-05-05T20:11:19.984188+00:00,undefined,undefined,4.47,
2026-05-05T20:13:25.127131+00:00,undefined,undefined,4.45,
2026-05-05T20:15:31.002894+00:00,undefined,undefined,4.42,
2026-05-05T20:17:39.060894+00:00,undefined,undefined,4.4,
2026-05-05T20:19:45.096377+00:00,undefined,undefined,4.38,
2026-05-05T20:20:35.178599+00:00,undefined,undefined,4.35,
2026-05-05T20:21:57.765202+00:00,undefined,undefined,4.33,
2026-05-05T20:22:47.434501+00:00,undefined,undefined,4.3,
2026-05-05T20:23:23.208374+00:00,undefined,undefined,4.28,
2026-05-05T20:23:54.623424+00:00,undefined,undefined,4.26,
2026-05-05T20:24:25.275441+00:00,undefined,undefined,4.23,
2026-05-05T20:24:50.068610+00:00,undefined,undefined,4.21,
2026-05-05T20:25:14.986190+00:00,undefined,undefined,4.18,
2026-05-05T20:25:39.959084+00:00,undefined,undefined,4.16,
2026-05-05T20:26:06.114466+00:00,undefined,undefined,4.13,
2026-05-05T20:26:31.144160+00:00,undefined,undefined,4.11,
2026-05-05T20:26:56.115016+00:00,undefined,undefined,4.09,
2026-05-05T20:27:21.110467+00:00,undefined,undefined,4.06,
2026-05-05T20:27:47.005108+00:00,undefined,undefined,4.04,
2026-05-05T20:28:12.025024+00:00,undefined,undefined,4.01,
2026-05-05T20:28:37.031774+00:00,undefined,undefined,3.99,
2026-05-05T20:28:57.051302+00:00,undefined,undefined,3.97,
2026-05-05T20:29:22.396934+00:00,undefined,undefined,3.94,
2026-05-05T20:29:47.051869+00:00,undefined,undefined,3.92,
2026-05-05T20:30:12.220051+00:00,undefined,undefined,3.89,
2026-05-05T20:30:37.069644+00:00,undefined,undefined,3.87,
2026-05-05T20:31:02.221974+00:00,undefined,undefined,3.84,
2026-05-05T20:31:27.483519+00:00,undefined,undefined,3.82,
2026-05-05T20:31:51.312152+00:00,undefined,undefined,3.8,
